,69,
669040976,0,
669055532,0,
669070096,0,
669084660,0,
669099216,62,
669114816,0,
669129376,48,
669144976,78,
669160572,50,
669176176,62,
669191772,56,
669207372,28,
669222976,0,
669237536,0,
669252096,0,
669266652,0,
669281212,21,
669296816,62,
669312416,57,
669328016,60,
669343612,60,
669359212,64,
669374816,59,
669390416,0,
669404972,0,
669419544,0,
669434096,0,
669448660,25,
669464252,26,
669479852,67,
669495456,69,
669511056,69,
669526656,62,
669542252,44,
669557856,31,
669573456,0,
669588020,0,
669602572,0,
669617132,0,
669631696,62,
669647296,65,
669662892,57,
669678496,54,
669694096,60,
669709696,45,
669725296,24,
669740896,1,
669755464,0,
669770012,0,
669784576,0,
669799132,0,
669813692,54,
669829292,60,
669844896,64,
669860496,51,
669876096,60,
669891696,36,
669907296,0,
669921860,0,
669936416,0,
669950988,0,
669965536,0,
669980096,31,
669995692,22,
670011296,50,
670026896,15,
670042496,48,
670058096,64,
670073692,0,
670088264,0,
670102816,0,
670117376,0,
670131932,0,
670146492,56,
670162096,46,
670177692,61,
670193296,56,
670208896,53,
670224496,40,
670240096,0,
670254656,0,
670269216,0,
670283788,0,
670298336,52,
670313936,62,
670329532,57,
670345136,63,
670360736,67,
670376336,49,
670391936,55,
670407536,44,
670423132,0,
670437692,0,
670452252,0,
670466816,0,
670481376,14,
670496976,17,
670512576,47,
670528176,26,
670543776,63,
670559376,53,
670574976,33,
670590576,9,
670605136,0,
670619704,0,
670634252,0,
670648816,0,
670663372,59,
670678976,54,
670694576,27,
670710176,42,
670725776,57,
670741372,31,
670756976,0,
670771540,0,
670786100,0,
670800652,0,
670815212,0,
670829776,57,
670845376,71,
670860972,61,
670876576,24,
670892172,60,
670907776,53,
670923376,0,
670937936,0,
670952504,0,
670967056,0,
670981616,0,
670996172,15,
671011772,74,
671027372,33,
671042976,58,
671058576,35,
671074176,18,
671089776,0,
671104332,12,
671119936,0,
671134492,0,
671149068,0,
671163616,56,
671179216,59,
671194816,67,
671210412,53,
671226016,48,
671241616,54,
671257216,26,
671272812,0,
671287380,0,
671301936,0,
671316496,0,
671331052,0,
671345612,52,
671361216,67,
671376816,40,
671392416,54,
671408016,0,
671422576,0,
671437136,0,
671451700,0,
671466252,0,
671480812,45,
671496416,67,
671512016,61,
671527612,35,
671543216,39,
671558816,16,
671574412,49,
671590016,0,
671604572,0,
671619144,0,
671633692,0,
671648252,0,
671662816,19,
671678416,67,
671694016,57,
671709612,56,
671725216,50,
671740812,22,
671756416,17,
671772016,0,
671786572,0,
671801132,0,
671815704,0,
671830260,12,
671845856,12,
671861456,72,
671877056,69,
671892656,53,
671908256,60,
671923856,23,
671939452,0,
671954020,0,
671968576,0,
671983136,0,
671997692,0,
672012252,63,
672027856,66,
672043456,60,
672059056,66,
672074656,53,
672090252,42,
672105856,30,
672121456,0,
672136012,0,
672150584,0,
672165136,0,
672179696,7,
672194252,54,
672209852,23,
672225456,50,
672241056,9,
672255612,11,
672271212,0,
672285776,0,
672300336,0,
672314896,9,
672329452,39,
672345056,69,
672360656,34,
672376256,53,
672391856,47,
672407456,49,
672423056,10,
672438656,0,
672453212,0,
672467772,0,
672482344,0,
672496896,31,
672512492,18,
672528096,55,
672543692,70,
672559292,44,
672574896,59,
672590496,20,
672606092,25,
672621696,0,
672636252,0,
672650812,0,
672665372,0,
672679948,0,
672694496,23,
672710096,46,
672725692,43,
672741292,54,
672756896,66,
672772496,0,
672787052,0,
672801612,0,
672816184,0,
672830736,35,
672846336,29,
672861936,55,
672877532,66,
672893136,55,
672908736,26,
672924336,50,
672939936,29,
672955536,26,
672971136,0,
672985700,0,
673000252,0,
673014824,0,
673029380,0,
673043936,43,
673059532,30,
673075136,48,
673090736,24,
673106336,0,
673120896,0,
673135452,0,
673150024,0,
673164580,0,
673179136,63,
673194732,24,
673210332,55,
673225936,50,
673241532,54,
673257136,53,
673272736,56,
673288336,0,
673302892,0,
673317452,0,
673332012,0,
673346584,0,
673361136,62,
673376732,63,
673392336,70,
673407932,58,
673423536,58,
673439136,21,
673454736,0,
673469292,0,
673483856,0,
673498416,0,
673512972,0,
673527536,73,
673543136,48,
673558736,41,
673574336,57,
673589932,29,
673605536,0,
673620096,0,
673634660,0,
673649216,0,
673663772,3,
673678348,22,
673693936,17,
673709536,54,
673725136,52,
673740732,47,
673756336,24,
673771936,33,
673787536,0,
673802092,0,
673816656,0,
673831216,0,
673845776,51,
673861372,68,
673876976,53,
673892576,25,
673908176,52,
673923776,20,
673939372,23,
673954976,0,
673969536,0,
673984096,0,
673998652,0,
674013224,28,
674028816,66,
674044416,44,
674060016,54,
674075612,12,
674091216,50,
674106816,29,
674122416,2,
674136972,0,
674151536,0,
674166096,0,
674180660,0,
674195212,55,
674210824,45,
674226416,67,
674242016,33,
674257616,65,
674273216,14,
674288816,0,
674303372,0,
674317936,0,
674332496,0,
674347064,3,
674361616,15,
674377216,44,
674392816,67,
674408412,58,
674424016,35,
674439616,37,
674455216,0,
674469772,0,
674484336,0,
674498896,0,
674513460,0,
674528012,30,
674543624,54,
674559216,7,
674573776,41,
674589372,43,
674604976,0,
674619536,0,
674634096,0,
674648660,0,
674663216,12,
674678816,54,
674694416,52,
674710016,74,
674725616,58,
674741216,32,
674756816,44,
674772416,36,
674788016,0,
674802572,0,
674817140,0,
674831696,0,
674846260,12,
674861856,15,
674877456,61,
674893056,74,
674908656,48,
674924256,45,
674939852,25,
674955456,48,
674971056,4,
674985620,0,
675000176,0,
675014736,0,
675029296,45,
675044896,35,
675060496,67,
675076104,73,
675091696,59,
675107296,51,
675122896,16,
675138492,0,
675153056,0,
675167620,0,
675182176,0,
675196736,0,
675211304,12,
675226896,67,
675242496,81,
675258096,40,
675273692,46,
675289296,4,
675303856,0,
675318420,0,
675332976,0,
675347536,0,
675362096,29,
675377692,27,
675393296,37,
675408904,52,
675424496,38,
675440096,16,
675455696,62,
675471292,0,
675485856,0,
675500420,0,
675514976,0,
675529536,5,
675544104,63,
675559696,43,
675575296,9,
675589856,44,
675605456,5,
675620016,0,
675634576,0,
675649136,0,
675663696,0,
675678264,25,
675693856,58,
675709456,65,
675725056,45,
675740652,48,
675756252,17,
675771856,0,
675786412,0,
675800972,0,
675815536,0,
675830096,0,
675844656,37,
675860252,27,
675875860,57,
675891456,49,
675907056,55,
675922656,55,
675938256,54,
675953856,0,
675968412,0,
675982972,0,
675997532,0,
676012104,60,
676027696,52,
676043296,33,
676058896,64,
676074504,64,
676090096,63,
676105696,60,
676121296,32,
676136892,0,
676151460,0,
676166020,0,
676180576,26,
676196176,0,
676210744,0,
676225300,78,
676240896,47,
676256496,43,
676272092,0,
676286656,0,
676301216,0,
676315776,0,
676330332,0,
676344904,4,
676359456,47,
676375056,59,
676390656,31,
676406256,60,
676421856,4,
676436412,0,
676450976,0,
676465532,0,
676480100,0,
676494656,34,
676510256,38,
676525856,72,
676541460,57,
676557056,62,
676572656,57,
676588256,45,
676603852,0,
676618416,0,
676632976,0,
676647536,0,
676662096,7,
676676664,52,
676692256,68,
676707856,60,
676723456,54,
676739056,50,
676754656,6,
676769216,0,
676783776,0,
676798332,0,
676812896,0,
676827456,47,
676843056,39,
676858652,32,
676874256,49,
676889856,54,
676905456,45,
676921056,19,
676936652,0,
676951216,0,
676965776,0,
676980336,0,
676994900,23,
677010496,55,
677026096,0,
677040652,28,
677056256,32,
677071852,51,
677087452,0,
677102012,0,
677116572,0,
677131132,0,
677145700,19,
677161296,24,
677176896,53,
677192492,54,
677208096,64,
677223696,32,
677239296,62,
677254896,46,
677270492,13,
677286096,0,
677300656,0,
677315216,0,
677329772,0,
677344340,24,
677359936,63,
677375536,71,
677391132,62,
677406740,43,
677422336,27,
677437936,0,
677452492,0,
677467052,0,
677481616,0,
677496176,0,
677510736,0,
677525296,54,
677540900,32,
677556496,59,
677572096,50,
677587692,20,
677603296,0,
677617860,0,
677632420,0,
677646976,0,
677661536,14,
677677136,42,
677692736,36,
677708336,50,
677723936,38,
677739540,27,
677755136,64,
677770732,11,
677786336,0,
677800892,0,
677815460,0,
677830020,0,
677844576,23,
677860176,73,
677875776,62,
677891372,65,
677906976,62,
677922576,27,
677938184,0,
677952736,0,
677967296,0,
677981860,0,
677996416,0,
678010976,66,
678026576,31,
678042176,74,
678057772,71,
678073376,51,
678088976,35,
678104572,25,
678120176,0,
678134732,0,
678149300,0,
678163856,0,
678178416,0,
678192976,75,
678208580,6,
678223140,21,
678238732,51,
678254336,1,
678268892,0,
678283460,0,
678298016,0,
678312576,0,
678327136,37,
678342736,43,
678358336,64,
678373936,57,
678389532,61,
678405136,30,
678420736,50,
678436336,0,
678450896,0,
678465452,0,
678480016,0,
678494576,9,
678509136,61,
678524736,53,
678540336,59,
678555936,54,
678571536,51,
678587136,0,
678601692,0,
678616260,0,
678630816,0,
678645376,61,
678660976,13,
678676576,7,
678691132,73,
678706736,37,
678722332,46,
678737936,33,
678753536,0,
678768100,0,
678782652,0,
678797212,0,
678811776,0,
678826336,0,
678840900,24,
678856496,51,
678872096,50,
678887696,10,
678903296,0,
678917856,0,
678932416,0,
678946976,0,
678961540,16,
678977136,33,
678992732,33,
679008332,63,
679023936,63,
679039536,48,
679055132,49,
679070736,0,
679085300,0,
679099860,0,
679114412,0,
679128972,0,
679143536,15,
679159136,43,
679174732,63,
679190336,27,
679205936,57,
679221532,29,
679237136,15,
679252736,0,
679267292,0,
679281860,0,
679296420,0,
679310976,25,
679326576,50,
679342172,54,
679357776,61,
679373376,38,
679388976,57,
679404576,69,
679420176,6,
679434736,0,
679449292,0,
679463852,0,
679478412,5,
679492972,57,
679508576,53,
679524176,63,
679539776,61,
679555376,40,
679570976,46,
679586572,0,
679601132,0,
679615696,0,
679630256,0,
679644820,0,
679659376,61,
679674976,55,
679690576,62,
679706176,60,
679721772,54,
679737376,7,
679751936,0,
679766500,0,
679781052,0,
679795612,0,
679810176,61,
679825776,48,
679841376,55,
679856972,42,
679872576,43,
679888176,39,
679903776,47,
679919372,0,
679933932,0,
679948500,0,
679963056,0,
679977620,0,
679992172,73,
680007776,60,
680023376,50,
680038976,44,
680054572,56,
680070176,6,
680084736,0,
680099300,0,
680113852,0,
680128412,26,
680144016,34,
680159616,8,
680174176,64,
680189776,58,
680205376,48,
680220976,29,
680236572,5,
680251136,0,
680265696,0,
680280260,0,
680294816,0,
680309376,59,
680324976,72,
680340576,77,
680356176,10,
680371776,44,
680387372,42,
680402976,7,
680417536,0,
680432096,0,
680446652,0,
680461212,13,
680476816,50,
680492416,54,
680508016,57,
680523612,46,
680539212,56,
680554816,43,
680570416,26,
680586016,18,
680601620,0,
680616176,0,
680630736,0,
680645292,0,
680659852,21,
680675456,64,
680691056,0,
680705616,61,
680721216,38,
680736816,56,
680752412,0,
680766972,0,
680781536,0,
680796096,0,
680810656,16,
680826256,15,
680841856,60,
680857452,59,
680873056,39,
680888656,44,
680904256,56,
680919856,29,
680935460,0,
680950016,0,
680964580,0,
680979132,0,
680993692,0,
681008256,69,
681023856,65,
681039456,66,
681055056,45,
681070656,19,
681086256,0,
681100816,0,
681115372,0,
681129932,0,
681144496,6,
681159056,0,
681173616,73,
681189216,45,
681204816,47,
681220412,17,
681236016,0,
681250576,0,
681265132,0,
681279696,0,
681294256,0,
681308820,20,
681324416,65,
681340016,74,
681355612,44,
681371216,49,
681386816,43,
681402416,24,
681418016,0,
681432580,0,
681447132,0,
681461692,0,
681476256,33,
681491856,21,
681507456,57,
681523052,63,
681538656,52,
681554256,45,
681569856,9,
681584416,0,
681598988,0,
681613536,0,
681628092,21,
681643696,0,
681658252,59,
681673856,54,
681689456,61,
681705056,61,
681720652,21,
681736256,10,
681751856,0,
681766412,0,
681780976,0,
681795532,0,
681810096,0,
681824656,61,
681840256,70,
681855852,13,
681871456,44,
681887056,45,
681902656,0,
681917212,0,
681931788,0,
681946336,0,
681960896,55,
681976496,0,
681991052,69,
682006656,65,
682022256,51,
682037856,27,
682053452,11,
682069056,35,
682084652,0,
682099212,0,
682113776,0,
682128332,0,
682142896,0,
682157460,53,
682173056,58,
682188652,60,
682204252,48,
682219856,39,
682235456,0,
682250012,0,
682264588,0,
682279132,0,
682293692,4,
682308252,0,
682322812,55,
682338412,62,
682354016,52,
682369616,53,
682385216,0,
682399784,0,
682414340,0,
682428896,0,
682443452,43,
682459056,65,
682474656,22,
682490256,43,
682505856,47,
682521452,29,
682537056,65,
682552656,9,
682567212,0,
682581776,0,
682596332,0,
682610896,28,
682626492,0,
682641052,48,
682656652,47,
682672256,51,
682687856,46,
682703456,16,
682719052,51,
682734656,0,
682749220,0,
682763780,0,
682778332,0,
682792892,0,
682807456,48,
682823056,18,
682838656,50,
682854252,54,
682869856,64,
682885452,0,
682900012,0,
682914576,0,
682929132,0,
682943696,5,
682958256,53,
682973852,73,
682989456,44,
683005056,61,
683020652,53,
683036256,58,
683051856,0,
683066424,0,
683080976,0,
683095540,0,
683110092,61,
683125692,34,
683141296,0,
683155852,48,
683171456,50,
683187056,48,
683202656,38,
683218256,44,
683233856,0,
683248412,0,
683262988,0,
683277536,0,
683292096,0,
683306656,79,
683322256,32,
683337856,59,
683353452,5,
683368012,22,
683383616,0,
683398184,0,
683412736,0,
683427300,0,
683441852,66,
683457452,71,
683473056,73,
683488652,60,
683504256,46,
683519852,44,
683535456,0,
683550016,0,
683564580,0,
683579132,0,
683593692,0,
683608260,70,
683623856,78,
683639456,64,
683655056,41,
683670656,54,
683686256,15,
683701852,46,
683717452,0,
683732024,0,
683746580,0,
683761136,0,
683775692,38,
683791292,60,
683806896,27,
683822492,65,
683838096,59,
683853692,37,
683869292,49,
683884896,0,
683899452,0,
683914012,0,
683928588,0,
683943136,8,
683957696,75,
683973296,36,
683988896,57,
684004492,42,
684020096,37,
684035696,5,
684050252,0,
684064824,0,
684079380,0,
684093936,0,
684108492,16,
684124092,61,
684139696,70,
684155296,50,
684170896,57,
684186492,38,
684202096,0,
684216656,0,
684231220,0,
684245772,0,
684260332,26,
684275936,0,
684290500,38,
684306096,63,
684321696,67,
684337296,36,
684352896,53,
684368496,47,
684384096,14,
684399696,0,
684414256,0,
684428816,0,
684443372,5,
684457932,10,
684473536,74,
684489136,62,
684504732,66,
684520332,62,
684535936,22,
684551536,0,
684566096,0,
684580652,0,
684595224,0,
684609776,19,
684625376,12,
684640976,56,
684656572,23,
684672176,35,
684687776,40,
684703376,32,
684718976,46,
684734576,0,
684749136,0,
684763700,0,
684778252,0,
684792812,32,
684808412,0,
684822972,33,
684838576,0,
684853132,26,
684868736,17,
684884336,13,
684899936,33,
684915532,0,
684930104,0,
684944656,0,
684959216,2,
684973772,75,
684989372,40,
685004976,58,
685020576,63,
685036176,40,
685051772,24,
685067376,0,
685081932,0,
685096492,0,
685111056,0,
685125620,0,
685140176,59,
685155772,69,
685171376,57,
685186976,60,
685202576,55,
685218176,51,
685233776,0,
685248332,0,
685262904,0,
685277456,0,
685292016,0,
685306572,73,
685322176,37,
685337776,29,
685353376,46,
685368976,47,
685384572,0,
685399140,0,
685413696,0,
685428256,0,
685442812,26,
685458412,43,
685474016,63,
685489612,69,
685505212,8,
685519772,51,
685535376,54,
